Class,Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Rogue,Class-wide / Shared,Ability,Deadly Poison,2823,2823,Rank 1,30,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 30% chance of poisoning the enemy for 36 Nature damage over 12 sec. Stacks up to 5 times on a single target.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=2823,
Rogue,Class-wide / Shared,Ability,Deadly Poison II,2824,2823,Rank 2,38,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 30% chance of poisoning the enemy for 52 Nature damage over 12 sec. Stacks up to 5 times on a single target.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=2824,
Rogue,Class-wide / Shared,Ability,Deadly Poison III,11355,2823,Rank 3,46,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 30% chance of poisoning the enemy for 80 Nature damage over 12 sec. Stacks up to 5 times on a single target.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=11355,
Rogue,Class-wide / Shared,Ability,Deadly Poison IV,11356,2823,Rank 4,54,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 30% chance of poisoning the enemy for 108 Nature damage over 12 sec. Stacks up to 5 times on a single target.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=11356,
Rogue,Class-wide / Shared,Ability,Deadly Poison V,25347,2823,Rank 5,60,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 30% chance of poisoning the enemy for 136 Nature damage over 12 sec. Stacks up to 5 times on a single target.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=25347,
Rogue,Class-wide / Shared,Ability,Deadly Poison VI,26967,2823,Rank 6,62,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 30% chance of poisoning the enemy for 144 Nature damage over 12 sec. Stacks up to 5 times on a single target.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=26967,
Rogue,Class-wide / Shared,Ability,Deadly Poison VII,27186,2823,Rank 7,70,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 30% chance of poisoning the enemy for 180 Nature damage over 12 sec. Stacks up to 5 times on a single target.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=27186,
Rogue,Class-wide / Shared,Ability,Distract,1725,1725,,22,"Throws a distraction, attracting the attention of all nearby monsters for 10 seconds. Does not break stealth.",Utility,Utility,30,10,30 Energy,,Cooldown,"TIMED_EFFECT, UTILITY",https://www.wowhead.com/tbc/spell=1725,
Rogue,Class-wide / Shared,Ability,Evasion,5277,5277,Rank 1,8,The rogue's dodge chance will increase by 50% for 15 sec.,Defensive,Utility,300,15,,,Cooldown + aura,"DEFENSIVE, HAS_BUFF, MAJOR",https://www.wowhead.com/tbc/spell=5277,
Rogue,Class-wide / Shared,Ability,Evasion,26669,5277,Rank 2,50,Increases the rogue's dodge chance by 50% and reduces the chance ranged attacks hit the rogue by 25%. Lasts 15 sec.,Defensive,Utility,300,15,,,Cooldown + aura,"DEFENSIVE, HAS_BUFF, MAJOR",https://www.wowhead.com/tbc/spell=26669,
Rogue,Class-wide / Shared,Ability,Eviscerate,2098,2098,Rank 1,1,"Finishing move that causes damage per combo point:
1 point : (1 + 5 + Attack Power * 0.03)-(5 + 5 + Attack Power * 0.03) damage
2 points: [1 + (10) + Attack Power * 0.06]-[5 + (10) + Attack Power * 0.06] damage
3 points: [1 + (15) + Attack Power * 0.09]-[5 + (15) + Attack Power * 0.09] damage
4 points: [1 + (20) + Attack Power * 0.12]-[5 + (20) + Attack Power * 0.12] damage
5 points: [1 + (25) + Attack Power * 0.15]-[5 + (25) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=2098,
Rogue,Class-wide / Shared,Ability,Eviscerate,6760,2098,Rank 2,8,"Finishing move that causes damage per combo point:
1 point : (3 + 11 + Attack Power * 0.03)-(11 + 11 + Attack Power * 0.03) damage
2 points: [3 + (22) + Attack Power * 0.06]-[11 + (22) + Attack Power * 0.06] damage
3 points: [3 + (33) + Attack Power * 0.09]-[11 + (33) + Attack Power * 0.09] damage
4 points: [3 + (44) + Attack Power * 0.12]-[11 + (44) + Attack Power * 0.12] damage
5 points: [3 + (55) + Attack Power * 0.15]-[11 + (55) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=6760,
Rogue,Class-wide / Shared,Ability,Eviscerate,6761,2098,Rank 3,16,"Finishing move that causes damage per combo point:
1 point : (6 + 19 + Attack Power * 0.03)-(20 + 19 + Attack Power * 0.03) damage
2 points: [6 + (38) + Attack Power * 0.06]-[20 + (38) + Attack Power * 0.06] damage
3 points: [6 + (57) + Attack Power * 0.09]-[20 + (57) + Attack Power * 0.09] damage
4 points: [6 + (76) + Attack Power * 0.12]-[20 + (76) + Attack Power * 0.12] damage
5 points: [6 + (95) + Attack Power * 0.15]-[20 + (95) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=6761,
Rogue,Class-wide / Shared,Ability,Eviscerate,6762,2098,Rank 4,24,"Finishing move that causes damage per combo point:
1 point : (10 + 31 + Attack Power * 0.03)-(30 + 31 + Attack Power * 0.03) damage
2 points: [10 + (62) + Attack Power * 0.06]-[30 + (62) + Attack Power * 0.06] damage
3 points: [10 + (93) + Attack Power * 0.09]-[30 + (93) + Attack Power * 0.09] damage
4 points: [10 + (124) + Attack Power * 0.12]-[30 + (124) + Attack Power * 0.12] damage
5 points: [10 + (155) + Attack Power * 0.15]-[30 + (155) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=6762,
Rogue,Class-wide / Shared,Ability,Eviscerate,8623,2098,Rank 5,32,"Finishing move that causes damage per combo point:
1 point : (15 + 45 + Attack Power * 0.03)-(45 + 45 + Attack Power * 0.03) damage
2 points: [15 + (90) + Attack Power * 0.06]-[45 + (90) + Attack Power * 0.06] damage
3 points: [15 + (135) + Attack Power * 0.09]-[45 + (135) + Attack Power * 0.09] damage
4 points: [15 + (180) + Attack Power * 0.12]-[45 + (180) + Attack Power * 0.12] damage
5 points: [15 + (225) + Attack Power * 0.15]-[45 + (225) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=8623,
Rogue,Class-wide / Shared,Ability,Eviscerate,8624,2098,Rank 6,40,"Finishing move that causes damage per combo point:
1 point : (22 + 71 + Attack Power * 0.03)-(66 + 71 + Attack Power * 0.03) damage
2 points: [22 + (142) + Attack Power * 0.06]-[66 + (142) + Attack Power * 0.06] damage
3 points: [22 + (213) + Attack Power * 0.09]-[66 + (213) + Attack Power * 0.09] damage
4 points: [22 + (284) + Attack Power * 0.12]-[66 + (284) + Attack Power * 0.12] damage
5 points: [22 + (355) + Attack Power * 0.15]-[66 + (355) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=8624,
Rogue,Class-wide / Shared,Ability,Eviscerate,11299,2098,Rank 7,48,"Finishing move that causes damage per combo point:
1 point : (34 + 110 + Attack Power * 0.03)-(102 + 110 + Attack Power * 0.03) damage
2 points: [34 + (220) + Attack Power * 0.06]-[102 + (220) + Attack Power * 0.06] damage
3 points: [34 + (330) + Attack Power * 0.09]-[102 + (330) + Attack Power * 0.09] damage
4 points: [34 + (440) + Attack Power * 0.12]-[102 + (440) + Attack Power * 0.12] damage
5 points: [34 + (550) + Attack Power * 0.15]-[102 + (550) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=11299,
Rogue,Class-wide / Shared,Ability,Eviscerate,11300,2098,Rank 8,56,"Finishing move that causes damage per combo point:
1 point : (48 + 151 + Attack Power * 0.03)-(144 + 151 + Attack Power * 0.03) damage
2 points: [48 + (302) + Attack Power * 0.06]-[144 + (302) + Attack Power * 0.06] damage
3 points: [48 + (453) + Attack Power * 0.09]-[144 + (453) + Attack Power * 0.09] damage
4 points: [48 + (604) + Attack Power * 0.12]-[144 + (604) + Attack Power * 0.12] damage
5 points: [48 + (755) + Attack Power * 0.15]-[144 + (755) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=11300,
Rogue,Class-wide / Shared,Ability,Eviscerate,26865,2098,Rank 9,64,"Finishing move that causes damage per combo point:
1 point : (60 + 185 + Attack Power * 0.03)-(180 + 185 + Attack Power * 0.03) damage
2 points: [60 + (370) + Attack Power * 0.06]-[180 + (370) + Attack Power * 0.06] damage
3 points: [60 + (555) + Attack Power * 0.09]-[180 + (555) + Attack Power * 0.09] damage
4 points: [60 + (740) + Attack Power * 0.12]-[180 + (740) + Attack Power * 0.12] damage
5 points: [60 + (925) + Attack Power * 0.15]-[180 + (925) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=26865,
Rogue,Class-wide / Shared,Ability,Eviscerate,31016,2098,Rank 10,60,"Finishing move that causes damage per combo point:
1 point : (54 + 170 + Attack Power * 0.03)-(162 + 170 + Attack Power * 0.03) damage
2 points: [54 + (340) + Attack Power * 0.06]-[162 + (340) + Attack Power * 0.06] damage
3 points: [54 + (510) + Attack Power * 0.09]-[162 + (510) + Attack Power * 0.09] damage
4 points: [54 + (680) + Attack Power * 0.12]-[162 + (680) + Attack Power * 0.12] damage
5 points: [54 + (850) + Attack Power * 0.15]-[162 + (850) + Attack Power * 0.15] damage",Offensive,Main,0,,35 Energy,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=31016,
Rogue,Class-wide / Shared,Ability,Expose Armor,8647,8647,Rank 1,14,"Finishing move that exposes the target for 30 sec, reducing armor per combo point:
1 point : 80 armor
2 points: 160 armor
3 points: 240 armor
4 points: 320 armor
5 points: 400 armor",Offensive,Main,0,30,25 Energy,,Cooldown + aura,"DEBUFF, DPS, FINISHER, MAINTENANCE, PVE",https://www.wowhead.com/tbc/spell=8647,
Rogue,Class-wide / Shared,Ability,Expose Armor,8649,8647,Rank 2,26,"Finishing move that exposes the target for 30 sec, reducing armor per combo point:
1 point : 145 armor
2 points: 290 armor
3 points: 435 armor
4 points: 580 armor
5 points: 725 armor",Offensive,Main,0,30,25 Energy,,Cooldown + aura,"DEBUFF, DPS, FINISHER, MAINTENANCE, PVE",https://www.wowhead.com/tbc/spell=8649,
Rogue,Class-wide / Shared,Ability,Expose Armor,8650,8647,Rank 3,36,"Finishing move that exposes the target for 30 sec, reducing armor per combo point:
1 point : 210 armor
2 points: 420 armor
3 points: 630 armor
4 points: 840 armor
5 points: 1050 armor",Offensive,Main,0,30,25 Energy,,Cooldown + aura,"DEBUFF, DPS, FINISHER, MAINTENANCE, PVE",https://www.wowhead.com/tbc/spell=8650,
Rogue,Class-wide / Shared,Ability,Expose Armor,11197,8647,Rank 4,46,"Finishing move that exposes the target for 30 sec, reducing armor per combo point:
1 point : 275 armor
2 points: 550 armor
3 points: 825 armor
4 points: 1100 armor
5 points: 1375 armor",Offensive,Main,0,30,25 Energy,,Cooldown + aura,"DEBUFF, DPS, FINISHER, MAINTENANCE, PVE",https://www.wowhead.com/tbc/spell=11197,
Rogue,Class-wide / Shared,Ability,Expose Armor,11198,8647,Rank 5,56,"Finishing move that exposes the target for 30 sec, reducing armor per combo point:
1 point : 340 armor
2 points: 680 armor
3 points: 1020 armor
4 points: 1360 armor
5 points: 1700 armor",Offensive,Main,0,30,25 Energy,,Cooldown + aura,"DEBUFF, DPS, FINISHER, MAINTENANCE, PVE",https://www.wowhead.com/tbc/spell=11198,
Rogue,Class-wide / Shared,Ability,Expose Armor,26866,8647,Rank 6,66,"Finishing move that exposes the target for 30 sec, reducing armor per combo point:
1 point : 410 armor
2 points: 820 armor
3 points: 1230 armor
4 points: 1640 armor
5 points: 2050 armor",Offensive,Main,0,30,25 Energy,,Cooldown + aura,"DEBUFF, DPS, FINISHER, MAINTENANCE, PVE",https://www.wowhead.com/tbc/spell=26866,
Rogue,Class-wide / Shared,Ability,Feint,1966,1966,Rank 1,16,"Performs a feint, causing no damage but lowering your threat by a small amount, making the enemy less likely to attack you.",Utility,Utility,10,,20 Energy,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=1966,
Rogue,Class-wide / Shared,Ability,Feint,6768,1966,Rank 2,28,"Performs a feint, causing no damage but lowering your threat by a medium amount, making the enemy less likely to attack you.",Utility,Utility,10,,20 Energy,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=6768,
Rogue,Class-wide / Shared,Ability,Feint,8637,1966,Rank 3,40,"Performs a feint, causing no damage but lowering your threat by a large amount, making the enemy less likely to attack you.",Utility,Utility,10,,20 Energy,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=8637,
Rogue,Class-wide / Shared,Ability,Feint,11303,1966,Rank 4,52,"Performs a feint, causing no damage but lowering your threat by a large amount, making the enemy less likely to attack you.",Utility,Utility,10,,20 Energy,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=11303,
Rogue,Class-wide / Shared,Ability,Feint,25302,1966,Rank 5,60,"Performs a feint, causing no damage but lowering your threat by a large amount, making the enemy less likely to attack you.",Utility,Utility,10,,20 Energy,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=25302,
Rogue,Class-wide / Shared,Ability,Feint,27448,1966,Rank 6,64,"Performs a feint, causing no damage but lowering your threat by a large amount, making the enemy less likely to attack you.",Utility,Utility,10,,20 Energy,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=27448,
Rogue,Class-wide / Shared,Ability,Gouge,1776,1776,Rank 1,6,"Causes 10 damage, incapacitating the opponent for 4 sec, and turns off your attack. Target must be facing you. Any damage caused will revive the target. Awards 1 combo point.",Crowd Control,Utility,10,4,45 Energy,,Cooldown,"CC_HARD, DISORIENT",https://www.wowhead.com/tbc/spell=1776,
Rogue,Class-wide / Shared,Ability,Gouge,1777,1776,Rank 2,18,"Causes 20 damage, incapacitating the opponent for 4 sec, and turns off your attack. Target must be facing you. Any damage caused will revive the target. Awards 1 combo point.",Crowd Control,Utility,10,4,45 Energy,,Cooldown,"CC_HARD, DISORIENT",https://www.wowhead.com/tbc/spell=1777,
Rogue,Class-wide / Shared,Ability,Gouge,8629,1776,Rank 3,32,"Causes 32 damage, incapacitating the opponent for 4 sec, and turns off your attack. Target must be facing you. Any damage caused will revive the target. Awards 1 combo point.",Crowd Control,Utility,10,4,45 Energy,,Cooldown,"CC_HARD, DISORIENT",https://www.wowhead.com/tbc/spell=8629,
Rogue,Class-wide / Shared,Ability,Gouge,11285,1776,Rank 4,46,"Causes 55 damage, incapacitating the opponent for 4 sec, and turns off your attack. Target must be facing you. Any damage caused will revive the target. Awards 1 combo point.",Crowd Control,Utility,10,4,45 Energy,,Cooldown,"CC_HARD, DISORIENT",https://www.wowhead.com/tbc/spell=11285,
Rogue,Class-wide / Shared,Ability,Gouge,11286,1776,Rank 5,60,"Causes 75 damage, incapacitating the opponent for 4 sec, and turns off your attack. Target must be facing you. Any damage caused will revive the target. Awards 1 combo point.",Crowd Control,Utility,10,4,45 Energy,,Cooldown,"CC_HARD, DISORIENT",https://www.wowhead.com/tbc/spell=11286,
Rogue,Class-wide / Shared,Ability,Gouge,38764,1776,Rank 6,67,"Causes 105 damage, incapacitating the opponent for 4 sec, and turns off your attack. Target must be facing you. Any damage caused will revive the target. Awards 1 combo point.",Crowd Control,Utility,10,4,45 Energy,,Cooldown,"CC_HARD, DISORIENT",https://www.wowhead.com/tbc/spell=38764,
Rogue,Class-wide / Shared,Ability,Instant Poison,8679,8679,Rank 1,20,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 20% chance of poisoning the enemy which instantly inflicts 19 to 25 Nature damage.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=8679,
Rogue,Class-wide / Shared,Ability,Instant Poison II,8686,8679,Rank 2,28,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 20% chance of poisoning the enemy which instantly inflicts 30 to 38 Nature damage.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=8686,
Rogue,Class-wide / Shared,Ability,Instant Poison III,8688,8679,Rank 3,36,"Coats a weapon with poison that lasts for 1 hour.
Each strike has a 20% chance of poisoning the enemy which instantly inflicts 44 to 56 Nature damage.",Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=8688,
